DNR Peat Inventory ID #,Profile Description Info,Peat Moisture Info,IRRB Report Name,Profile Described By,Desc_who,Desc_when,DNR Lab Data Available,Prox-Ulti Data Available
KOOC-2715404-18,,,,"R. Zarth on August 20, 1976",R. Zarth,"August 20, 1976",N,N
KOOC-2715404-19,,,,"R. Zarth on August 20, 1976",R. Zarth,"August 20, 1976",N,N
KOOC-2715404-22,,,,"M. Domeier on August 24, 1976",M. Domeier,"August 24, 1976",N,N
KOOC-2715404-23,,,,"M. Domeier on August 24, 1976",M. Domeier,"August 24, 1976",N,N
KOOC-2715404-26,,,,"R. Zarth on August 20, 1976",R. Zarth,"August 20, 1976",N,N
KOOC-2715404-27,,,,"M. Domeier on August 16, 1976",M. Domeier,"August 16, 1976",N,N
KOOC-2715404-29,,,,"M. Domeier on August 16, 1976",M. Domeier,"August 16, 1976",N,N
KOOC-2715404-30,,,,"M. Domeier on August 16, 1976",M. Domeier,"August 16, 1976",N,N
KOOC-2715404-31,,,,"M. Domeier on August 16, 1976",M. Domeier,"August 16, 1976",N,N
KOOC-2715405-32,,,,"M. Domeier on September 12, 1976",M. Domeier,"September 12, 1976",N,N
KOOC-2715405-33,,,,"R. Fox on September 13, 1976",R. Fox,"September 13, 1976",N,N
KOOC-2715405-34,,,,"R. Fox on September 13, 1976",R. Fox,"September 13, 1976",N,N
KOOC-2715405-35,,,,"M. Domeier on September 16, 1976",M. Domeier,"September 16, 1976",N,N
KOOC-2715405-36,,,,"M. Domeier on September 16, 1976",M. Domeier,"September 16, 1976",N,N
KOOC-2715406-36,,,,"M. Domeier on October 28, 1976",M. Domeier,"October 28, 1976",N,N
KOOC-2715406-37,,,,"M. Domeier on September 13, 1976",M. Domeier,"September 13, 1976",N,N
KOOC-2715406-38,,,,"M. Domeier on September 3, 1976",M. Domeier,"September 3, 1976",N,N
KOOC-2715406-39,,,,"R. Zarth on September 9, 1976",R. Zarth,"September 9, 1976",N,N
KOOC-2715408-40,,,,"M. Domeier on November 3, 1976",M. Domeier,"November 3, 1976",N,N
KOOC-2715408-41,,,,"M. Domeier on November 3, 1976",M. Domeier,"November 3, 1976",N,N
KOOC-2715408-42,,,,"M. Domeier on November 3, 1976",M. Domeier,"November 3, 1976",N,N
KOOC-2715408-43,,,,"M. Domeier on November 3, 1976",M. Domeier,"November 3, 1976",N,N
KOOC-2715409-1,,,,"H. Moores, B. Sethers, and D. Haverkost on March 25, 1980","H. Moores, B. Sethers, and D. Haverkost","March 25, 1980",Y,Y
KOOC-2715411-44,,,,"M. Domeier on August 31, 1976",M. Domeier,"August 31, 1976",N,N
KOOC-2715411-45,,,,"M. Domeier on September 1, 1976",M. Domeier,"September 1, 1976",N,N
KOOC-2715411-46,,,,"R. Fox on September 1, 1976",R. Fox,"September 1, 1976",N,N
KOOC-2715411-47,,,,"R. Fox on September 1, 1976",R. Fox,"September 1, 1976",N,N
KOOC-2715411-48,,,,"M. Domeier on September 1, 1976",M. Domeier,"September 1, 1976",N,N
KOOC-2715411-9,"Proximate and ultimate analyses performed on a composite sample of 35-50cm, 85-100cm, 135-150cm and 185-200cm depths",,,"L. Severson and H. Moores on March 27, 1980",L. Severson and H. Moores,"March 27, 1980",Y,Y
KOOC-2715412-2,,,,"M. Domeier on September 3, 1976",M. Domeier,"September 3, 1976",N,N
KOOC-2715412-49,,,,"M. Domeier on September 3, 1976",M. Domeier,"September 3, 1976",N,N
KOOC-2715412-50,,0-25cm peat very dry,,"M. Domeier on September 3, 1976",M. Domeier,"September 3, 1976",N,N
KOOC-2715412-51,,,,"M. Domeier on September 3, 1976",M. Domeier,"September 3, 1976",N,N
KOOC-2715412-53,,,,"M. Domeier on September 3, 1976",M. Domeier,"September 3, 1976",N,N
KOOC-2715412-54,,,,"R. Fox on August 31, 1976",R. Fox,"August 31, 1976",N,N
KOOC-2715412-55,,,,"R. Fox on August 31, 1976",R. Fox,"August 31, 1976",N,N
KOOC-2715412-56,,,,"R. Fox on August 31, 1976",R. Fox,"August 31, 1976",N,N
KOOC-2715412-57,,,,"M. Domeier on September 3, 1976",M. Domeier,"September 3, 1976",N,N
KOOC-2715413-10,,,,"H. Moores and L. Severson on March 27, 1980",H. Moores and L. Severson,"March 27, 1980",N,N
KOOC-2715413-11,"Proximate and ultimate analyses performed on composite samples of of 35-50cm, 85-100cm, 135-150, & 185-200cm depths and on 235-250cm, 285-300cm & 335-350cm depths",,,"L. Severson and H. Moores on March 26, 1980",L. Severson and H. Moores,"March 26, 1980",Y,Y
KOOC-2715413-56,Lab analyses by Farnham 1976,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",Y,N
KOOC-2715413-58,,,,"M. Domeier on September 3, 1976",M. Domeier,"September 3, 1976",N,N
KOOC-2715413-59,,,,"M. Domeier on September 3, 1976",M. Domeier,"September 3, 1976",N,N
KOOC-2715413-60,,,,"M. Domeier on September 3, 1976",M. Domeier,"September 3, 1976",N,N
KOOC-2715413-61,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715413-62,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715413-63,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715413-64,,,,"M. Domeier on September 3, 1976",M. Domeier,"September 3, 1976",N,N
KOOC-2715413-65,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715413-66,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715413-67,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715413-68,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715413-70,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715413-71,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715414-72,,,,"M. Domeier on September 3, 1976",M. Domeier,"September 3, 1976",N,N
KOOC-2715414-73,,,,"M. Domeier on September 3, 1976",M. Domeier,"September 3, 1976",N,N
KOOC-2715414-74,,,,"M. Domeier on September 3, 1976",M. Domeier,"September 3, 1976",N,N
KOOC-2715415-75,,,,"M. Domeier on September 30, 1976",M. Domeier,"September 30, 1976",N,N
KOOC-2715416-76,,,,"M. Domeier on September 30, 1976",M. Domeier,"September 30, 1976",N,N
KOOC-2715417-77,,,,"M. Domeier on November 3, 1976",M. Domeier,"November 3, 1976",N,N
KOOC-2715417-78,,,,"M. Domeier on November 3, 1976",M. Domeier,"November 3, 1976",N,N
KOOC-2715417-79,,,,"M. Domeier on November 3, 1976",M. Domeier,"November 3, 1976",N,N
KOOC-2715417-80,,,,"M. Domeier on November 3, 1976",M. Domeier,"November 3, 1976",N,N
KOOC-2715422-81,,,,"M. Domeier on September 2, 1976",M. Domeier,"September 2, 1976",N,N
KOOC-2715422-82,,,,"M. Domeier on September 2, 1976",M. Domeier,"September 2, 1976",N,N
KOOC-2715422-83,,,,"M. Domeier on September 2, 1976",M. Domeier,"September 2, 1976",N,N
KOOC-2715422-84,,,,"M. Domeier on September 30, 1976",M. Domeier,"September 30, 1976",N,N
KOOC-2715422-85,Lab analyses by Farnham 1976,,,"M. Domeier on September 30, 1976",M. Domeier,"September 30, 1976",Y,N
KOOC-2715423-86,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715423-87,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715423-88,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715423-89,,,,"R. Zarth on August 26, 1976",R. Zarth,"August 26, 1976",N,N
KOOC-2715423-90,,,,"M. Domeier on September 26, 1976",M. Domeier,"September 26, 1976",N,N
KOOC-2715423-91,,,,"R. Fox on September 2, 1976",R. Fox,"September 2, 1976",N,N
KOOC-2715424-12,,,,"L. Severson and H. Moores on March 26, 1980",L. Severson and H. Moores,"March 26, 1980",N,N
KOOC-2715424-92,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715424-93,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715424-94,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715424-95,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715424-96,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715425-97,,,,"R. Zarth on August 27, 1976",R. Zarth,"August 27, 1976",N,N
KOOC-2715425-98,,,,"R. Zarth on August 27, 1976",R. Zarth,"August 27, 1976",N,N
KOOC-2715425-99,,,,"R. Zarth on August 26, 1976",R. Zarth,"August 26, 1976",N,N
KOOC-2715426-100,,,,"R. Zarth on August 26, 1976",R. Zarth,"August 26, 1976",N,N
KOOC-2715426-101,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715426-103,Lab analyses by Farnham 1976,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",Y,N
KOOC-2715426-104,,,,"R. Zarth on August 26, 1976",R. Zarth,"August 26, 1976",N,N
KOOC-2715426-108,Lab analyses by Farnham 1976,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",Y,N
KOOC-2715426-538,,,,"B. Sethers and S. Nelson on April 3, 1980",B. Sethers and S. Nelson,"April 3, 1980",N,N
KOOC-2715427-105,,,,"M. Domeier on September 27, 1976",M. Domeier,"September 27, 1976",N,N
KOOC-2715432-106,,0-56cm peat very dry,,"R. Fox on October 1, 1976",R. Fox,"October 1, 1976",N,N
KOOC-2715503-1,Lab analyses by Farnham 1976,,,"T. Malterer on October 27, 1976",T. Malterer,"October 27, 1976",Y,N
KOOC-2715503-2,Profile described by Munsell color chart; lab analyses by Farnham 1976,,,"T. Malterer on October 27, 1976",T. Malterer,"October 27, 1976",Y,N
KOOC-2715503-3,,,,"T. Malterer on October 27, 1976",T. Malterer,"October 27, 1976",N,N
KOOC-2715510-4,Lab analyses by Farnham 1976,,,"T. Malterer on October 27, 1976",T. Malterer,"October 27, 1976",Y,N
KOOC-2715510-5,Lab analyses by Farnham 1976,,,"T. Malterer on October 27, 1976",T. Malterer,"October 27, 1976",Y,N
KOOC-2715513-6,,,,"M. Domeier on August 12, 1976",M. Domeier,"August 12, 1976",N,N
KOOC-2715513-7,,,,"M. Domeier on August 12, 1976",M. Domeier,"August 12, 1976",N,N
KOOC-2715513-8,,,,"M. Domeier on August 12, 1976",M. Domeier,"August 12, 1976",N,N
KOOC-2715513-9,,,,"M. Domeier on August 12, 1976",M. Domeier,"August 12, 1976",N,N
KOOC-2715514-10,Lab analyses by Farnham 1976,,,"M. Domeier on October 1, 1976",M. Domeier,"October 1, 1976",Y,N
KOOC-2715514-11,,,,"M. Domeier on October 1, 1976",M. Domeier,"October 1, 1976",N,N
KOOC-2715514-12,,,,"M. Domeier on October 1, 1976",M. Domeier,"October 1, 1976",N,N
KOOC-2715515-13,Lab analyses by Farnham 1976,,,"T. Malterer on October 27, 1976",T. Malterer,"October 27, 1976",Y,N
KOOC-2715515-14,Lab analyses by Farnham 1976,,,"T. Malterer on October 27, 1976",T. Malterer,"October 27, 1976",Y,N
KOOC-2715516-15,,,,"R. Zarth on August 17, 1976",R. Zarth,"August 17, 1976",N,N
KOOC-2715516-16,,,,"R. Zarth on August 17, 1976",R. Zarth,"August 17, 1976",N,N
KOOC-2715517-17,,,,"R. Fox on November 3, 1976",R. Fox,"November 3, 1976",N,N
KOOC-2715517-18,,,,"R. Fox on November 3, 1976",R. Fox,"November 3, 1976",N,N
KOOC-2715520-19,,,,"R. Fox on November 3, 1976",R. Fox,"November 3, 1976",N,N
KOOC-2715520-20,,,,"R. Fox on November 3, 1976",R. Fox,"November 3, 1976",N,N
KOOC-2715522-21,Lab analyses by Farnham 1976,,,"T. Malterer on October 27, 1976",T. Malterer,"October 27, 1976",Y,N
KOOC-2715522-22,Lab analyses by Farnham 1976,,,"T. Malterer on October 27, 1976",T. Malterer,"October 27, 1976",Y,N
KOOC-2715522-23,Lab analyses by Farnham 1976,,,"T. Malterer on October 27, 1976",T. Malterer,"October 27, 1976",Y,N
KOOC-2715523-24,,,,"T. Malterer on October 1, 1976",T. Malterer,"October 1, 1976",N,N
KOOC-2715523-25,,,,"M. Domeier on October 1, 1976",M. Domeier,"October 1, 1976",N,N
KOOC-2715524-26,,,,"M. Domeier on August 12, 1976",M. Domeier,"August 12, 1976",N,N
KOOC-2715524-27,,,,"M. Domeier on August 12, 1976",M. Domeier,"August 12, 1976",N,N
KOOC-2715524-28,,,,"M. Domeier on August 12, 1976",M. Domeier,"August 12, 1976",N,N
KOOC-2715524-29,,,,"M. Domeier on August 12, 1976",M. Domeier,"August 12, 1976",N,N
KOOC-2715525-30,,,,"M. Domeier on August 12, 1976",M. Domeier,"August 12, 1976",N,N
KOOC-2715527-31,,,,"M. Domeier on August 19, 1976",M. Domeier,"August 19, 1976",N,N
KOOC-2715527-32,,,,"M. Domeier on August 19, 1976",M. Domeier,"August 19, 1976",N,N
KOOC-2715527-33,,,,"M. Domeier on August 19, 1976",M. Domeier,"August 19, 1976",N,N
KOOC-2715527-34,,,,"M. Domeier on August 19, 1976",M. Domeier,"August 19, 1976",N,N
KOOC-2715531-35,,,,"M. Domeier on September 16, 1976",M. Domeier,"September 16, 1976",N,N
KOOC-2715531-36,,,,"M. Domeier on September 16, 1976",M. Domeier,"September 16, 1976",N,N
KOOC-2715531-37,,,,"M. Domeier on September 16, 1976",M. Domeier,"September 16, 1976",N,N
KOOC-2715531-38,,,,"M. Domeier on September 9, 1976",M. Domeier,"September 9, 1976",N,N
KOOC-2715531-39,Lab analyses by Farnham 1976,,,"T. Malterer on October 28, 1976",T. Malterer,"October 28, 1976",Y,N
KOOC-2715531-40,,,,"R. Zarth on September 9, 1976",R. Zarth,"September 9, 1976",N,N
KOOC-2715531-41,,,,"M. Domeier on September 9, 1976",M. Domeier,"September 9, 1976",N,N
KOOC-2715531-42,Lab analyses by Farnham 1976,,,"T. Malterer on October 28, 1976",T. Malterer,"October 28, 1976",Y,N
KOOC-2715532-43,,,,"R. Zarth on September 9, 1976",R. Zarth,"September 9, 1976",N,N
KOOC-2715532-44,,,,"M. Domeier on September 16, 1976",M. Domeier,"September 16, 1976",N,N
KOOC-2715532-45,,,,"M. Domeier on September 16, 1976",M. Domeier,"September 16, 1976",N,N
KOOC-2715532-46,,,,"M. Domeier on September 16, 1976",M. Domeier,"September 16, 1976",N,N
KOOC-2715532-47,Increasing decomposition and wood with peat depth,,,"M. Domeier on September 13, 1976",M. Domeier,"September 13, 1976",N,N
KOOC-2715532-48,Lab analyses by Farnham 1976,,,"T. Malterer on October 28, 1976",T. Malterer,"October 28, 1976",Y,N
KOOC-2715534-16,,,,"D. Haverkost and B. Sethers on March 27, 1980",D. Haverkost and B. Sethers,"March 27, 1980",N,N
KOOC-2715534-17,,,,"D. Haverkost and B. Sethers on March 27, 1980",D. Haverkost and B. Sethers,"March 27, 1980",Y,Y
KOOC-2715534-49,,,,"M. Domeier on August 19, 1976",M. Domeier,"August 19, 1976",N,N
KOOC-2715534-50,,,,"M. Domeier on August 19, 1976",M. Domeier,"August 19, 1976",N,N
KOOC-2715534-51,,,,"R. Zarth on August 19, 1986",R. Zarth,"August 19, 1986",N,N
KOOC-2715534-52,,,,"M. Domeier on August 19, 1976",M. Domeier,"August 19, 1976",N,N
KOOC-2715535-53,,,,"M. Domeier on August 18, 1976",M. Domeier,"August 18, 1976",N,N
KOOC-2715535-54,,,,"M. Domeier on August 18, 1976",M. Domeier,"August 18, 1976",N,N
KOOC-2715535-55,,,,"M. Domeier on August 18, 1976",M. Domeier,"August 18, 1976",N,N
KOOC-2715535-56,,,,"M. Domeier on August 18, 1976",M. Domeier,"August 18, 1976",N,N
KOOC-2715535-57,,,,"R. Zarth on August 18, 1976",R. Zarth,"August 18, 1976",N,N
KOOC-2715535-58,,,,"M. Domeier on August 18, 1976",M. Domeier,"August 18, 1976",N,N
KOOC-2715535-59,,,,"R. Zarth and M. Domeier on August 18, 1976",R. Zarth and M. Domeier,"August 18, 1976",N,N
KOOC-2715535-V-1,Non-horticultural quality peat below 70cm,,,"M. Oberhelman and D. Riihiluoma on May 5, 1988",M. Oberhelman and D. Riihiluoma,"May 5, 1988",N,N
KOOC-2715535-V-2,Non-horticultural quality peat below 70cm; hit stump at 100cm,,,"M. Oberhelman and D. Riihiluoma on May 5, 1988",M. Oberhelman and D. Riihiluoma,"May 5, 1988",N,N
KOOC-2715535-V-3,Non-horticultural quality peat below 70cm,,,"M. Oberhelman and D. Riihiluoma on May 5, 1988",M. Oberhelman and D. Riihiluoma,"May 5, 1988",N,N
KOOC-2715535-V-4,Non-horticultural quality peat below 77cm,,,"M. Oberhelman and D. Riihiluoma on May 5, 1988",M. Oberhelman and D. Riihiluoma,"May 5, 1988",N,N
KOOC-2715609-281,,,,"R. Graber and N. Aaseng on November 13, 1979",R. Graber and N. Aaseng,"November 13, 1979",N,N
KOOC-2715612-283,,,,"R. Graber and N. Aaseng on November 13, 1979",R. Graber and N. Aaseng,"November 13, 1979",N,N
KOOC-2715615-160,,,,"B. Weber on August 3, 1977",B. Weber,"August 3, 1977",Y,N
KOOC-2715615-161,,,,"D. Olson on August 3, 1977",D. Olson,"August 3, 1977",N,N
KOOC-2715615-282,,,,"D. Olson and D. Haverkost on November 13, 1979",D. Olson and D. Haverkost,"November 13, 1979",N,N
KOOC-2715617-278,,,,"D. Olson and D. Haverkost on November 13, 1979",D. Olson and D. Haverkost,"November 13, 1979",N,N
KOOC-2715622-155,,,,"R. Weber on August 2, 1977",R. Weber,"August 2, 1977",Y,N
KOOC-2715622-156,,,,"R. Weber on August 2, 1971",R. Weber,"August 2, 1971",N,N
KOOC-2715622-157,,,,"B. Weber on August 2, 1977",B. Weber,"August 2, 1977",N,N
KOOC-2715622-158,,,,"B. Weber on August 3, 1977",B. Weber,"August 3, 1977",N,N
KOOC-2715622-159,,,,"R. Weber on August 3, 1977",R. Weber,"August 3, 1977",N,N
KOOC-2715627-152,,,,"D. Olson on August 2, 1977",D. Olson,"August 2, 1977",N,N
KOOC-2715627-153,,,,"B. Weber on August 2, 1977",B. Weber,"August 2, 1977",Y,N
KOOC-2715627-154,,,,"B. Weber on August 2, 1977",B. Weber,"August 2, 1977",Y,N
KOOC-2715631-1,,,,"M. Domeier and C. Cameron on July 24, 1976",M. Domeier and C. Cameron,"July 24, 1976",N,N
KOOC-2715632-2,,,,"M. Domeier and C. Cameron on July 24, 1976",M. Domeier and C. Cameron,"July 24, 1976",N,N
KOOC-2715705-161,,,,"D. Mellum and D. Haverkost on October 11, 1979",D. Mellum and D. Haverkost,"October 11, 1979",N,N
KOOC-2715705-162,,,,"D. Mellum and D. Haverkost on October 11, 1979",D. Mellum and D. Haverkost,"October 11, 1979",N,N
KOOC-2715705-163,,,,"D. Mellum and D. Haverkost on October 11, 1979",D. Mellum and D. Haverkost,"October 11, 1979",N,N
KOOC-2715705-168,,,,"D. Mellum and D. Haverkost on October 11, 1979",D. Mellum and D. Haverkost,"October 11, 1979",N,N
KOOC-2715705-169,,,,"D. Mellum and D. Haverkost on October 11, 1979",D. Mellum and D. Haverkost,"October 11, 1979",N,N
KOOC-2715706-158,,,,"D. Mellum and D. Haverkost on October 10, 1979",D. Mellum and D. Haverkost,"October 10, 1979",N,N
KOOC-2715706-159,,,,"D. Mellum and D. Haverkost on October 10, 1979",D. Mellum and D. Haverkost,"October 10, 1979",N,N
KOOC-2715708-160,,,,"D. Mellum and D. Haverkost on October 10, 1979",D. Mellum and D. Haverkost,"October 10, 1979",N,N
KOOC-2715708-164,,,,"D. Mellum and D. Haverkost on October 11, 1979",D. Mellum and D. Haverkost,"October 11, 1979",N,N
KOOC-2715713-156,,,,"D. Mellum and D. Haverkost on October 8, 1977",D. Mellum and D. Haverkost,"October 8, 1977",N,N
KOOC-2715714-153,,,,"D. Mellum and D. Haverkost on October 8, 1979",D. Mellum and D. Haverkost,"October 8, 1979",N,N
KOOC-2715714-154,,,,"D. Mellum and D. Haverkost on October 8, 1979",D. Mellum and D. Haverkost,"October 8, 1979",N,N
KOOC-2715714-155,,,,"D. Mellum and D. Haverkost on October 8, 1979",D. Mellum and D. Haverkost,"October 8, 1979",N,N
KOOC-2715717-165,,,,"D. Mellum and D. Haverkost on October 11, 1979",D. Mellum and D. Haverkost,"October 11, 1979",N,N
KOOC-2715717-166,,,,"D. Mellum and D. Haverkost on October 11, 1979",D. Mellum and D. Haverkost,"October 11, 1979",N,N
KOOC-2715717-167,,,,"D. Mellum and D. Haverkost on October 11, 1979",D. Mellum and D. Haverkost,"October 11, 1979",N,N
KOOC-2715719-275,,,,"D. Mellum and R. Graber on November 13, 1979",D. Mellum and R. Graber,"November 13, 1979",N,N
KOOC-2715723-151,,,,"D. Mellum and D. Haverkost on October 8, 1979",D. Mellum and D. Haverkost,"October 8, 1979",N,N
KOOC-2715723-152,,,,"D. Mellum and D. Haverkost on October 5, 1979",D. Mellum and D. Haverkost,"October 5, 1979",N,N
KOOC-2715724-144,,,,"D. Mellum and D. Haverkost on October 4, 1979",D. Mellum and D. Haverkost,"October 4, 1979",N,N
KOOC-2715724-157,,,,"D. Mellum and D. Haverkost on October 8, 1979",D. Mellum and D. Haverkost,"October 8, 1979",N,N
KOOC-2715725-145,,181-270cm peat very wet,,"D. Mellum and D. Haverkost on October 4, 1979",D. Mellum and D. Haverkost,"October 4, 1979",N,N
KOOC-2715725-146,,,,"D. Mellum and D. Haverkost on October 4, 1979",D. Mellum and D. Haverkost,"October 4, 1979",N,N
KOOC-2715725-284,,,,"D. Olson and D. Haverkost on November 13, 1979",D. Olson and D. Haverkost,"November 13, 1979",N,N
KOOC-2715726-149,,,,"D. Mellum and D. Haverkost on October 8, 1979",D. Mellum and D. Haverkost,"October 8, 1979",N,N
KOOC-2715726-150,,,,"D. Mellum and D. Haverkost on October 8, 1979'",D. Mellum and D. Haverkost,"October 8, 1979'",N,N
KOOC-2715726-280,,,,"D. Olson and D. Haverkost on October 13, 1979",D. Olson and D. Haverkost,"October 13, 1979",N,N
KOOC-2715727-279,,,,"D. Mellum on November 13, 1979",D. Mellum,"November 13, 1979",N,N
KOOC-2715801-110,,,,"D. Mellum and D. Haverkost on September 13, 1979",D. Mellum and D. Haverkost,"September 13, 1979",N,N
KOOC-2715802-1,Lab analyses by Farnham 1976,,,"M. Domeier on October 22, 1976",M. Domeier,"October 22, 1976",Y,N
KOOC-2715802-2,Lab analyses by Farnham 1976,,,"M. Domeier on October 22, 1976",M. Domeier,"October 22, 1976",Y,N
KOOC-2715805-254,,,North Pine Island Bog,"D. Haverkost and N. Aaseng on November 2, 1979",D. Haverkost and N. Aaseng,"November 2, 1979",N,N
KOOC-2715806-252,,,,"D. Haverkost and N. Aaseng on November 2, 1979",D. Haverkost and N. Aaseng,"November 2, 1979",N,N
KOOC-2715810-289,,,North Pine Island Bog,"N. Aaseng and R. Graber on November 13, 1979",N. Aaseng and R. Graber,"November 13, 1979",N,N
KOOC-2715811-3,Lab analyses by Farnham 1976,,North Pine Island Bog,"M. Domeier on October 22, 1976",M. Domeier,"October 22, 1976",Y,N
KOOC-2715811-4,Lab analysis by Farnham 1976,,North Pine Island Bog,"M. Domeier on October 22, 1976",M. Domeier,"October 22, 1976",Y,N
KOOC-2715812-290,,,,"D. Olson and D. Haverkost on November 13, 1979",D. Olson and D. Haverkost,"November 13, 1979",N,N
